problem_id,candidate_id,candidate_rank,solver_ok,objective_value,objective_cluster_id,objective_cluster_size,objective_consensus_score,objective_density_score,objective_cluster_median,distance_to_cluster_median,selected_by_full,selected_by_structure_only,selected_by_fullv2,selected_by_bestofk
single_item_multi_period_0009,Qwen3-8B_k3,3,True,630.0,1,6,0.75,1.0,630.0,0.0,False,False,False,False
single_item_multi_period_0009,Qwen3-8B_k4,4,True,588.0,0,2,0.25,1.0,588.0,0.0,False,False,False,False
single_item_multi_period_0009,Qwen3-8B_k5,5,True,588.0,0,2,0.25,1.0,588.0,0.0,False,False,False,False
single_item_multi_period_0009,Qwen3-8B_k6,6,True,630.0,1,6,0.75,1.0,630.0,0.0,False,False,False,True
single_item_multi_period_0009,Qwen3-8B_k7,7,True,630.0,1,6,0.75,1.0,630.0,0.0,False,False,False,False
single_item_multi_period_0010,Qwen3-8B_k0,0,True,860.0,0,8,1.0,1.0,860.0,0.0,True,True,True,False
single_item_multi_period_0010,Qwen3-8B_k1,1,True,860.0,0,8,1.0,1.0,860.0,0.0,False,False,False,False
single_item_multi_period_0010,Qwen3-8B_k2,2,True,860.0,0,8,1.0,1.0,860.0,0.0,False,False,False,False
single_item_multi_period_0010,Qwen3-8B_k3,3,True,860.0,0,8,1.0,1.0,860.0,0.0,False,False,False,True
single_item_multi_period_0010,Qwen3-8B_k4,4,True,860.0,0,8,1.0,1.0,860.0,0.0,False,False,False,False
single_item_multi_period_0010,Qwen3-8B_k5,5,True,860.0,0,8,1.0,1.0,860.0,0.0,False,False,False,False
single_item_multi_period_0010,Qwen3-8B_k6,6,True,860.0,0,8,1.0,1.0,860.0,0.0,False,False,False,False
single_item_multi_period_0010,Qwen3-8B_k7,7,True,860.0,0,8,1.0,1.0,860.0,0.0,False,False,False,False
single_item_multi_period_0011,Qwen3-8B_k0,0,True,182.0,0,5,0.7142857142857143,1.0,182.0,0.0,True,True,True,False
single_item_multi_period_0011,Qwen3-8B_k1,1,True,182.0,0,5,0.7142857142857143,1.0,182.0,0.0,False,False,False,False
single_item_multi_period_0011,Qwen3-8B_k2,2,True,274.0,2,1,0.14285714285714285,0.5869565217391304,274.0,0.0,False,False,False,False
single_item_multi_period_0011,Qwen3-8B_k3,3,False,,,0,0.0,0.0,,,False,False,False,False
single_item_multi_period_0011,Qwen3-8B_k4,4,True,182.0,0,5,0.7142857142857143,1.0,182.0,0.0,False,False,False,False
single_item_multi_period_0011,Qwen3-8B_k5,5,True,182.0,0,5,0.7142857142857143,1.0,182.0,0.0,False,False,False,False
single_item_multi_period_0011,Qwen3-8B_k6,6,True,236.0,1,1,0.14285714285714285,0.5869565217391304,236.0,0.0,False,False,False,False
single_item_multi_period_0011,Qwen3-8B_k7,7,True,182.0,0,5,0.7142857142857143,1.0,182.0,0.0,False,False,False,True
single_item_multi_period_0012,Qwen3-8B_k0,0,True,438.0,0,8,1.0,1.0,438.0,0.0,True,True,True,False
single_item_multi_period_0012,Qwen3-8B_k1,1,True,438.0,0,8,1.0,1.0,438.0,0.0,False,False,False,True
single_item_multi_period_0012,Qwen3-8B_k2,2,True,438.0,0,8,1.0,1.0,438.0,0.0,False,False,False,False
single_item_multi_period_0012,Qwen3-8B_k3,3,True,438.0,0,8,1.0,1.0,438.0,0.0,False,False,False,False
single_item_multi_period_0012,Qwen3-8B_k4,4,True,438.0,0,8,1.0,1.0,438.0,0.0,False,False,False,False
single_item_multi_period_0012,Qwen3-8B_k5,5,True,438.0,0,8,1.0,1.0,438.0,0.0,False,False,False,False
single_item_multi_period_0012,Qwen3-8B_k6,6,True,438.0,0,8,1.0,1.0,438.0,0.0,False,False,False,False
single_item_multi_period_0012,Qwen3-8B_k7,7,True,438.0,0,8,1.0,1.0,438.0,0.0,False,False,False,False
single_item_multi_period_0013,Qwen3-8B_k0,0,True,920.0,0,7,0.875,1.0,920.0,0.0,True,True,True,False
single_item_multi_period_0013,Qwen3-8B_k1,1,True,920.0,0,7,0.875,1.0,920.0,0.0,False,False,False,False
single_item_multi_period_0013,Qwen3-8B_k2,2,True,920.0,0,7,0.875,1.0,920.0,0.0,False,False,False,False
single_item_multi_period_0013,Qwen3-8B_k3,3,True,920.0,0,7,0.875,1.0,920.0,0.0,False,False,False,False
single_item_multi_period_0013,Qwen3-8B_k4,4,True,1354.0,1,1,0.125,0.125,1354.0,0.0,False,False,False,True
single_item_multi_period_0013,Qwen3-8B_k5,5,True,920.0,0,7,0.875,1.0,920.0,0.0,False,False,False,False
single_item_multi_period_0013,Qwen3-8B_k6,6,True,920.0,0,7,0.875,1.0,920.0,0.0,False,False,False,False
single_item_multi_period_0013,Qwen3-8B_k7,7,True,920.0,0,7,0.875,1.0,920.0,0.0,False,False,False,False
single_item_multi_period_0014,Qwen3-8B_k0,0,True,580.0,0,8,1.0,1.0,580.0,0.0,True,True,True,False
single_item_multi_period_0014,Qwen3-8B_k1,1,True,580.0,0,8,1.0,1.0,580.0,0.0,False,False,False,False
single_item_multi_period_0014,Qwen3-8B_k2,2,True,580.0,0,8,1.0,1.0,580.0,0.0,False,False,False,True
single_item_multi_period_0014,Qwen3-8B_k3,3,True,580.0,0,8,1.0,1.0,580.0,0.0,False,False,False,False
single_item_multi_period_0014,Qwen3-8B_k4,4,True,580.0,0,8,1.0,1.0,580.0,0.0,False,False,False,False
single_item_multi_period_0014,Qwen3-8B_k5,5,True,580.0,0,8,1.0,1.0,580.0,0.0,False,False,False,False
single_item_multi_period_0014,Qwen3-8B_k6,6,True,580.0,0,8,1.0,1.0,580.0,0.0,False,False,False,False
single_item_multi_period_0014,Qwen3-8B_k7,7,True,580.0,0,8,1.0,1.0,580.0,0.0,False,False,False,False
single_item_multi_period_0015,Qwen3-8B_k0,0,True,304.0,0,8,1.0,1.0,304.0,0.0,True,True,True,False
single_item_multi_period_0015,Qwen3-8B_k1,1,True,304.0,0,8,1.0,1.0,304.0,0.0,False,False,False,False
single_item_multi_period_0015,Qwen3-8B_k2,2,True,304.0,0,8,1.0,1.0,304.0,0.0,False,False,False,False
single_item_multi_period_0015,Qwen3-8B_k3,3,True,304.0,0,8,1.0,1.0,304.0,0.0,False,False,False,True
single_item_multi_period_0015,Qwen3-8B_k4,4,True,304.0,0,8,1.0,1.0,304.0,0.0,False,False,False,False
single_item_multi_period_0015,Qwen3-8B_k5,5,True,304.0,0,8,1.0,1.0,304.0,0.0,False,False,False,False
single_item_multi_period_0015,Qwen3-8B_k6,6,True,304.0,0,8,1.0,1.0,304.0,0.0,False,False,False,False
single_item_multi_period_0015,Qwen3-8B_k7,7,True,304.0,0,8,1.0,1.0,304.0,0.0,False,False,False,False
single_item_multi_period_0016,Qwen3-8B_k0,0,True,150.0,0,8,1.0,1.0,150.0,0.0,True,True,True,False
single_item_multi_period_0016,Qwen3-8B_k1,1,True,150.0,0,8,1.0,1.0,150.0,0.0,False,False,False,False
single_item_multi_period_0016,Qwen3-8B_k2,2,True,150.0,0,8,1.0,1.0,150.0,0.0,False,False,False,False
single_item_multi_period_0016,Qwen3-8B_k3,3,True,150.0,0,8,1.0,1.0,150.0,0.0,False,False,False,False
single_item_multi_period_0016,Qwen3-8B_k4,4,True,150.0,0,8,1.0,1.0,150.0,0.0,False,False,False,False
single_item_multi_period_0016,Qwen3-8B_k5,5,True,150.0,0,8,1.0,1.0,150.0,0.0,False,False,False,False
single_item_multi_period_0016,Qwen3-8B_k6,6,True,150.0,0,8,1.0,1.0,150.0,0.0,False,False,False,True
single_item_multi_period_0016,Qwen3-8B_k7,7,True,150.0,0,8,1.0,1.0,150.0,0.0,False,False,False,False
single_item_multi_period_0017,Qwen3-8B_k0,0,True,972.0,1,5,0.7142857142857143,1.0,972.0,0.0,True,True,True,False
single_item_multi_period_0017,Qwen3-8B_k1,1,True,972.0,1,5,0.7142857142857143,1.0,972.0,0.0,False,False,False,False
single_item_multi_period_0017,Qwen3-8B_k2,2,True,972.0,1,5,0.7142857142857143,1.0,972.0,0.0,False,False,False,False
single_item_multi_period_0017,Qwen3-8B_k3,3,True,972.0,1,5,0.7142857142857143,1.0,972.0,0.0,False,False,False,True
single_item_multi_period_0017,Qwen3-8B_k4,4,True,876.0,0,2,0.2857142857142857,1.0,876.0,0.0,False,False,False,False
single_item_multi_period_0017,Qwen3-8B_k5,5,True,876.0,0,2,0.2857142857142857,1.0,876.0,0.0,False,False,False,False
single_item_multi_period_0017,Qwen3-8B_k6,6,True,972.0,1,5,0.7142857142857143,1.0,972.0,0.0,False,False,False,False
single_item_multi_period_0017,Qwen3-8B_k7,7,False,,,0,0.0,0.0,,,False,False,False,False
single_item_multi_period_0018,Qwen3-8B_k0,0,True,616.0,0,8,1.0,1.0,616.0,0.0,True,True,True,True
single_item_multi_period_0018,Qwen3-8B_k1,1,True,616.0,0,8,1.0,1.0,616.0,0.0,False,False,False,False
single_item_multi_period_0018,Qwen3-8B_k2,2,True,616.0,0,8,1.0,1.0,616.0,0.0,False,False,False,False
single_item_multi_period_0018,Qwen3-8B_k3,3,True,616.0,0,8,1.0,1.0,616.0,0.0,False,False,False,False
single_item_multi_period_0018,Qwen3-8B_k4,4,True,616.0,0,8,1.0,1.0,616.0,0.0,False,False,False,False
single_item_multi_period_0018,Qwen3-8B_k5,5,True,616.0,0,8,1.0,1.0,616.0,0.0,False,False,False,False
single_item_multi_period_0018,Qwen3-8B_k6,6,True,616.0,0,8,1.0,1.0,616.0,0.0,False,False,False,False
single_item_multi_period_0018,Qwen3-8B_k7,7,True,616.0,0,8,1.0,1.0,616.0,0.0,False,False,False,False
single_item_multi_period_0019,Qwen3-8B_k0,0,True,827.0,0,7,1.0,1.0,827.0,0.0,True,True,True,False
single_item_multi_period_0019,Qwen3-8B_k1,1,True,827.0,0,7,1.0,1.0,827.0,0.0,False,False,False,False
single_item_multi_period_0019,Qwen3-8B_k2,2,False,,,0,0.0,0.0,,,False,False,False,False
single_item_multi_period_0019,Qwen3-8B_k3,3,True,827.0,0,7,1.0,1.0,827.0,0.0,False,False,False,False
single_item_multi_period_0019,Qwen3-8B_k4,4,True,827.0,0,7,1.0,1.0,827.0,0.0,False,False,False,True
single_item_multi_period_0019,Qwen3-8B_k5,5,True,827.0,0,7,1.0,1.0,827.0,0.0,False,False,False,False
single_item_multi_period_0019,Qwen3-8B_k6,6,True,827.0,0,7,1.0,1.0,827.0,0.0,False,False,False,False
single_item_multi_period_0019,Qwen3-8B_k7,7,True,827.0,0,7,1.0,1.0,827.0,0.0,False,False,False,False
single_item_multi_period_shortage_0000,Qwen3-8B_k0,0,True,896.0,1,1,0.125,0.125,896.0,0.0,True,True,True,False
single_item_multi_period_shortage_0000,Qwen3-8B_k1,1,True,444.0,0,7,0.875,1.0,444.0,0.0,False,False,False,False
single_item_multi_period_shortage_0000,Qwen3-8B_k2,2,True,444.0,0,7,0.875,1.0,444.0,0.0,False,False,False,False
single_item_multi_period_shortage_0000,Qwen3-8B_k3,3,True,444.0,0,7,0.875,1.0,444.0,0.0,False,False,False,False
single_item_multi_period_shortage_0000,Qwen3-8B_k4,4,True,444.0,0,7,0.875,1.0,444.0,0.0,False,False,False,True
single_item_multi_period_shortage_0000,Qwen3-8B_k5,5,True,444.0,0,7,0.875,1.0,444.0,0.0,False,False,False,False
single_item_multi_period_shortage_0000,Qwen3-8B_k6,6,True,444.0,0,7,0.875,1.0,444.0,0.0,False,False,False,False
single_item_multi_period_shortage_0000,Qwen3-8B_k7,7,True,444.0,0,7,0.875,1.0,444.0,0.0,False,False,False,False
single_item_multi_period_shortage_0001,Qwen3-8B_k0,0,True,740.0,0,6,0.75,1.0,740.0,0.0,True,True,True,False
single_item_multi_period_shortage_0001,Qwen3-8B_k1,1,True,740.0,0,6,0.75,1.0,740.0,0.0,False,False,False,False
single_item_multi_period_shortage_0001,Qwen3-8B_k2,2,True,740.0,0,6,0.75,1.0,740.0,0.0,False,False,False,False
single_item_multi_period_shortage_0001,Qwen3-8B_k3,3,True,740.0,0,6,0.75,1.0,740.0,0.0,False,False,False,False
single_item_multi_period_shortage_0001,Qwen3-8B_k4,4,True,740.0,0,6,0.75,1.0,740.0,0.0,False,False,False,False
single_item_multi_period_shortage_0001,Qwen3-8B_k5,5,True,1136.0,2,1,0.125,0.125,1136.0,0.0,False,False,False,False
single_item_multi_period_shortage_0001,Qwen3-8B_k6,6,True,748.0,1,1,0.125,0.9797979797979798,748.0,0.0,False,False,False,True
single_item_multi_period_shortage_0001,Qwen3-8B_k7,7,True,740.0,0,6,0.75,1.0,740.0,0.0,False,False,False,False
single_item_multi_period_shortage_0002,Qwen3-8B_k0,0,True,524.0,0,8,1.0,1.0,524.0,0.0,True,True,True,False
single_item_multi_period_shortage_0002,Qwen3-8B_k1,1,True,524.0,0,8,1.0,1.0,524.0,0.0,False,False,False,False
single_item_multi_period_shortage_0002,Qwen3-8B_k2,2,True,524.0,0,8,1.0,1.0,524.0,0.0,False,False,False,False
single_item_multi_period_shortage_0002,Qwen3-8B_k3,3,True,524.0,0,8,1.0,1.0,524.0,0.0,False,False,False,False
single_item_multi_period_shortage_0002,Qwen3-8B_k4,4,True,524.0,0,8,1.0,1.0,524.0,0.0,False,False,False,True
single_item_multi_period_shortage_0002,Qwen3-8B_k5,5,True,524.0,0,8,1.0,1.0,524.0,0.0,False,False,False,False
single_item_multi_period_shortage_0002,Qwen3-8B_k6,6,True,524.0,0,8,1.0,1.0,524.0,0.0,False,False,False,False
single_item_multi_period_shortage_0002,Qwen3-8B_k7,7,True,524.0,0,8,1.0,1.0,524.0,0.0,False,False,False,False
single_item_multi_period_shortage_0003,Qwen3-8B_k0,0,True,456.0,1,1,0.14285714285714285,0.14285714285714285,456.0,0.0,False,False,False,False
single_item_multi_period_shortage_0003,Qwen3-8B_k1,1,True,420.0,0,6,0.8571428571428571,1.0,420.0,0.0,True,True,True,False
single_item_multi_period_shortage_0003,Qwen3-8B_k2,2,False,1092.0,,0,0.0,0.0,,,False,False,False,False
single_item_multi_period_shortage_0003,Qwen3-8B_k3,3,True,420.0,0,6,0.8571428571428571,1.0,420.0,0.0,False,False,False,False
single_item_multi_period_shortage_0003,Qwen3-8B_k4,4,True,420.0,0,6,0.8571428571428571,1.0,420.0,0.0,False,False,False,False
single_item_multi_period_shortage_0003,Qwen3-8B_k5,5,True,420.0,0,6,0.8571428571428571,1.0,420.0,0.0,False,False,False,False
single_item_multi_period_shortage_0003,Qwen3-8B_k6,6,True,420.0,0,6,0.8571428571428571,1.0,420.0,0.0,False,False,False,False
single_item_multi_period_shortage_0003,Qwen3-8B_k7,7,True,420.0,0,6,0.8571428571428571,1.0,420.0,0.0,False,False,False,True
single_item_multi_period_shortage_0004,Qwen3-8B_k0,0,True,1438.0,1,6,0.75,1.0,1438.0,0.0,False,False,False,False
single_item_multi_period_shortage_0004,Qwen3-8B_k1,1,True,1438.0,1,6,0.75,1.0,1438.0,0.0,True,True,True,False
single_item_multi_period_shortage_0004,Qwen3-8B_k2,2,True,1420.0,0,2,0.25,1.0,1420.0,0.0,False,False,False,False
single_item_multi_period_shortage_0004,Qwen3-8B_k3,3,True,1420.0,0,2,0.25,1.0,1420.0,0.0,False,False,False,False
single_item_multi_period_shortage_0004,Qwen3-8B_k4,4,True,1438.0,1,6,0.75,1.0,1438.0,0.0,False,False,False,False
single_item_multi_period_shortage_0004,Qwen3-8B_k5,5,True,1438.0,1,6,0.75,1.0,1438.0,0.0,False,False,False,False
single_item_multi_period_shortage_0004,Qwen3-8B_k6,6,True,1438.0,1,6,0.75,1.0,1438.0,0.0,False,False,False,True
single_item_multi_period_shortage_0004,Qwen3-8B_k7,7,True,1438.0,1,6,0.75,1.0,1438.0,0.0,False,False,False,False
single_item_multi_period_shortage_0005,Qwen3-8B_k0,0,True,654.0,0,8,1.0,1.0,654.0,0.0,False,False,False,False
single_item_multi_period_shortage_0005,Qwen3-8B_k1,1,True,654.0,0,8,1.0,1.0,654.0,0.0,False,False,False,False
single_item_multi_period_shortage_0005,Qwen3-8B_k2,2,True,654.0,0,8,1.0,1.0,654.0,0.0,False,False,False,False
single_item_multi_period_shortage_0005,Qwen3-8B_k3,3,True,654.0,0,8,1.0,1.0,654.0,0.0,False,False,False,False
single_item_multi_period_shortage_0005,Qwen3-8B_k4,4,True,654.0,0,8,1.0,1.0,654.0,0.0,False,False,False,False
single_item_multi_period_shortage_0005,Qwen3-8B_k5,5,True,654.0,0,8,1.0,1.0,654.0,0.0,False,False,False,False
single_item_multi_period_shortage_0005,Qwen3-8B_k6,6,True,654.0,0,8,1.0,1.0,654.0,0.0,False,False,False,False
single_item_multi_period_shortage_0005,Qwen3-8B_k7,7,True,654.0,0,8,1.0,1.0,654.0,0.0,True,True,True,True
single_item_multi_period_shortage_0006,Qwen3-8B_k0,0,False,53.0,,0,0.0,0.0,,,False,False,False,False
single_item_multi_period_shortage_0006,Qwen3-8B_k1,1,True,445.0,1,1,0.14285714285714285,0.14285714285714285,445.0,0.0,False,False,False,False
single_item_multi_period_shortage_0006,Qwen3-8B_k2,2,True,198.0,0,6,0.8571428571428571,1.0,198.0,0.0,False,False,False,False
single_item_multi_period_shortage_0006,Qwen3-8B_k3,3,True,198.0,0,6,0.8571428571428571,1.0,198.0,0.0,False,False,False,False
single_item_multi_period_shortage_0006,Qwen3-8B_k4,4,True,198.0,0,6,0.8571428571428571,1.0,198.0,0.0,False,False,False,False
single_item_multi_period_shortage_0006,Qwen3-8B_k5,5,True,198.0,0,6,0.8571428571428571,1.0,198.0,0.0,False,False,False,False
single_item_multi_period_shortage_0006,Qwen3-8B_k6,6,True,198.0,0,6,0.8571428571428571,1.0,198.0,0.0,True,True,True,True
single_item_multi_period_shortage_0006,Qwen3-8B_k7,7,True,198.0,0,6,0.8571428571428571,1.0,198.0,0.0,False,False,False,False
single_item_multi_period_shortage_0007,Qwen3-8B_k0,0,True,1275.0,1,2,0.25,1.0,1275.0,0.0,False,False,False,False
single_item_multi_period_shortage_0007,Qwen3-8B_k1,1,True,815.0,0,6,0.75,1.0,815.0,0.0,True,True,True,True
single_item_multi_period_shortage_0007,Qwen3-8B_k2,2,True,815.0,0,6,0.75,1.0,815.0,0.0,False,False,False,False
single_item_multi_period_shortage_0007,Qwen3-8B_k3,3,True,815.0,0,6,0.75,1.0,815.0,0.0,False,False,False,False
single_item_multi_period_shortage_0007,Qwen3-8B_k4,4,True,815.0,0,6,0.75,1.0,815.0,0.0,False,False,False,False
single_item_multi_period_shortage_0007,Qwen3-8B_k5,5,True,1275.0,1,2,0.25,1.0,1275.0,0.0,False,False,False,False
single_item_multi_period_shortage_0007,Qwen3-8B_k6,6,True,815.0,0,6,0.75,1.0,815.0,0.0,False,False,False,False
single_item_multi_period_shortage_0007,Qwen3-8B_k7,7,True,815.0,0,6,0.75,1.0,815.0,0.0,False,False,False,False
single_item_multi_period_shortage_0008,Qwen3-8B_k0,0,True,810.0,0,7,0.875,1.0,810.0,0.0,True,True,True,True
single_item_multi_period_shortage_0008,Qwen3-8B_k1,1,True,1615.0,1,1,0.125,0.125,1615.0,0.0,False,False,False,False
single_item_multi_period_shortage_0008,Qwen3-8B_k2,2,True,810.0,0,7,0.875,1.0,810.0,0.0,False,False,False,False
single_item_multi_period_shortage_0008,Qwen3-8B_k3,3,True,810.0,0,7,0.875,1.0,810.0,0.0,False,False,False,False
single_item_multi_period_shortage_0008,Qwen3-8B_k4,4,True,810.0,0,7,0.875,1.0,810.0,0.0,False,False,False,False
single_item_multi_period_shortage_0008,Qwen3-8B_k5,5,True,810.0,0,7,0.875,1.0,810.0,0.0,False,False,False,False
single_item_multi_period_shortage_0008,Qwen3-8B_k6,6,True,810.0,0,7,0.875,1.0,810.0,0.0,False,False,False,False
single_item_multi_period_shortage_0008,Qwen3-8B_k7,7,True,810.0,0,7,0.875,1.0,810.0,0.0,False,False,False,False
single_item_multi_period_shortage_0009,Qwen3-8B_k0,0,True,402.0,0,3,0.375,1.0,402.0,0.0,True,True,True,False
single_item_multi_period_shortage_0009,Qwen3-8B_k1,1,True,1062.0,2,2,0.25,1.0,1062.0,0.0,False,False,False,False
single_item_multi_period_shortage_0009,Qwen3-8B_k2,2,True,442.0,1,3,0.375,1.0,442.0,0.0,False,False,False,False
single_item_multi_period_shortage_0009,Qwen3-8B_k3,3,True,442.0,1,3,0.375,1.0,442.0,0.0,False,False,False,False
single_item_multi_period_shortage_0009,Qwen3-8B_k4,4,True,402.0,0,3,0.375,1.0,402.0,0.0,False,False,False,False
single_item_multi_period_shortage_0009,Qwen3-8B_k5,5,True,1062.0,2,2,0.25,1.0,1062.0,0.0,False,False,False,False
single_item_multi_period_shortage_0009,Qwen3-8B_k6,6,True,402.0,0,3,0.375,1.0,402.0,0.0,False,False,False,True
single_item_multi_period_shortage_0009,Qwen3-8B_k7,7,True,442.0,1,3,0.375,1.0,442.0,0.0,False,False,False,False
single_item_multi_period_shortage_0010,Qwen3-8B_k0,0,True,164.0,0,8,1.0,1.0,164.0,0.0,True,True,True,False
single_item_multi_period_shortage_0010,Qwen3-8B_k1,1,True,164.0,0,8,1.0,1.0,164.0,0.0,False,False,False,False
single_item_multi_period_shortage_0010,Qwen3-8B_k2,2,True,164.0,0,8,1.0,1.0,164.0,0.0,False,False,False,False
single_item_multi_period_shortage_0010,Qwen3-8B_k3,3,True,164.0,0,8,1.0,1.0,164.0,0.0,False,False,False,False
single_item_multi_period_shortage_0010,Qwen3-8B_k4,4,True,164.0,0,8,1.0,1.0,164.0,0.0,False,False,False,False
single_item_multi_period_shortage_0010,Qwen3-8B_k5,5,True,164.0,0,8,1.0,1.0,164.0,0.0,False,False,False,False
single_item_multi_period_shortage_0010,Qwen3-8B_k6,6,True,164.0,0,8,1.0,1.0,164.0,0.0,False,False,False,False
single_item_multi_period_shortage_0010,Qwen3-8B_k7,7,True,164.0,0,8,1.0,1.0,164.0,0.0,False,False,False,True
single_item_multi_period_shortage_0011,Qwen3-8B_k0,0,False,810.0,,0,0.0,0.0,,,False,False,False,False
single_item_multi_period_shortage_0011,Qwen3-8B_k1,1,True,228.0,0,6,0.8571428571428571,1.0,228.0,0.0,True,True,True,False
single_item_multi_period_shortage_0011,Qwen3-8B_k2,2,True,228.0,0,6,0.8571428571428571,1.0,228.0,0.0,False,False,False,False
single_item_multi_period_shortage_0011,Qwen3-8B_k3,3,True,228.0,0,6,0.8571428571428571,1.0,228.0,0.0,False,False,False,True
single_item_multi_period_shortage_0011,Qwen3-8B_k4,4,True,228.0,0,6,0.8571428571428571,1.0,228.0,0.0,False,False,False,False
single_item_multi_period_shortage_0011,Qwen3-8B_k5,5,True,228.0,0,6,0.8571428571428571,1.0,228.0,0.0,False,False,False,False
single_item_multi_period_shortage_0011,Qwen3-8B_k6,6,True,276.0,1,1,0.14285714285714285,0.14285714285714285,276.0,0.0,False,False,False,False
single_item_multi_period_shortage_0011,Qwen3-8B_k7,7,True,228.0,0,6,0.8571428571428571,1.0,228.0,0.0,False,False,False,False
single_item_multi_period_shortage_0012,Qwen3-8B_k0,0,True,1015.0,0,6,0.75,1.0,1015.0,0.0,True,True,True,False
single_item_multi_period_shortage_0012,Qwen3-8B_k1,1,True,1015.0,0,6,0.75,1.0,1015.0,0.0,False,False,False,False
single_item_multi_period_shortage_0012,Qwen3-8B_k2,2,True,1015.0,0,6,0.75,1.0,1015.0,0.0,False,False,False,True
single_item_multi_period_shortage_0012,Qwen3-8B_k3,3,True,1015.0,0,6,0.75,1.0,1015.0,0.0,False,False,False,False
single_item_multi_period_shortage_0012,Qwen3-8B_k4,4,True,1369.0,1,2,0.25,1.0,1369.0,0.0,False,False,False,False
single_item_multi_period_shortage_0012,Qwen3-8B_k5,5,True,1369.0,1,2,0.25,1.0,1369.0,0.0,False,False,False,False
single_item_multi_period_shortage_0012,Qwen3-8B_k6,6,True,1015.0,0,6,0.75,1.0,1015.0,0.0,False,False,False,False
single_item_multi_period_shortage_0012,Qwen3-8B_k7,7,True,1015.0,0,6,0.75,1.0,1015.0,0.0,False,False,False,False
single_item_multi_period_shortage_0013,Qwen3-8B_k0,0,True,1608.0,1,1,0.125,0.125,1608.0,0.0,True,True,True,False
single_item_multi_period_shortage_0013,Qwen3-8B_k1,1,True,905.0,0,7,0.875,1.0,905.0,0.0,False,False,False,False
single_item_multi_period_shortage_0013,Qwen3-8B_k2,2,True,905.0,0,7,0.875,1.0,905.0,0.0,False,False,False,False
single_item_multi_period_shortage_0013,Qwen3-8B_k3,3,True,905.0,0,7,0.875,1.0,905.0,0.0,False,False,False,False
single_item_multi_period_shortage_0013,Qwen3-8B_k4,4,True,905.0,0,7,0.875,1.0,905.0,0.0,False,False,False,False
single_item_multi_period_shortage_0013,Qwen3-8B_k5,5,True,905.0,0,7,0.875,1.0,905.0,0.0,False,False,False,False
single_item_multi_period_shortage_0013,Qwen3-8B_k6,6,True,905.0,0,7,0.875,1.0,905.0,0.0,False,False,False,True
single_item_multi_period_shortage_0013,Qwen3-8B_k7,7,True,905.0,0,7,0.875,1.0,905.0,0.0,False,False,False,False
single_item_multi_period_shortage_0014,Qwen3-8B_k0,0,True,648.0,0,6,0.75,1.0,648.0,0.0,False,False,False,False
single_item_multi_period_shortage_0014,Qwen3-8B_k1,1,True,648.0,0,6,0.75,1.0,648.0,0.0,True,True,True,False
single_item_multi_period_shortage_0014,Qwen3-8B_k2,2,True,648.0,0,6,0.75,1.0,648.0,0.0,False,False,False,False
single_item_multi_period_shortage_0014,Qwen3-8B_k3,3,True,648.0,0,6,0.75,1.0,648.0,0.0,False,False,False,False
single_item_multi_period_shortage_0014,Qwen3-8B_k4,4,True,1692.0,1,1,0.125,0.9247121346324181,1692.0,0.0,False,False,False,True
single_item_multi_period_shortage_0014,Qwen3-8B_k5,5,True,648.0,0,6,0.75,1.0,648.0,0.0,False,False,False,False
single_item_multi_period_shortage_0014,Qwen3-8B_k6,6,True,648.0,0,6,0.75,1.0,648.0,0.0,False,False,False,False
single_item_multi_period_shortage_0014,Qwen3-8B_k7,7,True,1777.0,2,1,0.125,0.9247121346324181,1777.0,0.0,False,False,False,False
single_item_multi_period_shortage_0015,Qwen3-8B_k0,0,True,142.0,0,8,1.0,1.0,142.0,0.0,True,True,True,False
single_item_multi_period_shortage_0015,Qwen3-8B_k1,1,True,142.0,0,8,1.0,1.0,142.0,0.0,False,False,False,False
single_item_multi_period_shortage_0015,Qwen3-8B_k2,2,True,142.0,0,8,1.0,1.0,142.0,0.0,False,False,False,False
single_item_multi_period_shortage_0015,Qwen3-8B_k3,3,True,142.0,0,8,1.0,1.0,142.0,0.0,False,False,False,False
single_item_multi_period_shortage_0015,Qwen3-8B_k4,4,True,142.0,0,8,1.0,1.0,142.0,0.0,False,False,False,False
single_item_multi_period_shortage_0015,Qwen3-8B_k5,5,True,142.0,0,8,1.0,1.0,142.0,0.0,False,False,False,False
single_item_multi_period_shortage_0015,Qwen3-8B_k6,6,True,142.0,0,8,1.0,1.0,142.0,0.0,False,False,False,False
single_item_multi_period_shortage_0015,Qwen3-8B_k7,7,True,142.0,0,8,1.0,1.0,142.0,0.0,False,False,False,True
single_item_multi_period_shortage_0016,Qwen3-8B_k0,0,True,885.0,1,1,0.125,0.125,885.0,0.0,False,False,False,False
single_item_multi_period_shortage_0016,Qwen3-8B_k1,1,True,805.0,0,7,0.875,1.0,805.0,0.0,True,True,True,True
single_item_multi_period_shortage_0016,Qwen3-8B_k2,2,True,805.0,0,7,0.875,1.0,805.0,0.0,False,False,False,False
single_item_multi_period_shortage_0016,Qwen3-8B_k3,3,True,805.0,0,7,0.875,1.0,805.0,0.0,False,False,False,False
single_item_multi_period_shortage_0016,Qwen3-8B_k4,4,True,805.0,0,7,0.875,1.0,805.0,0.0,False,False,False,False
