problem_id,problem_type,candidate_id,candidate_rank,missing_critical_structures,critical_structure_count,critical_structure_penalty,structure_score,constraint_coverage,objective_term_coverage,selected_by_fullv2,selected_by_structure_only
single_item_multi_period_0006,single_item_multi_period,Qwen3-8B_k5,5,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0006,single_item_multi_period,Qwen3-8B_k6,6,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0006,single_item_multi_period,Qwen3-8B_k7,7,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0007,single_item_multi_period,Qwen3-8B_k0,0,,0.0,0.0,0.8571428571428571,,1.0,True,True
single_item_multi_period_0007,single_item_multi_period,Qwen3-8B_k1,1,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0007,single_item_multi_period,Qwen3-8B_k2,2,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0007,single_item_multi_period,Qwen3-8B_k3,3,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0007,single_item_multi_period,Qwen3-8B_k4,4,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0007,single_item_multi_period,Qwen3-8B_k5,5,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0007,single_item_multi_period,Qwen3-8B_k6,6,,0.0,0.0,0.0,,0.5,False,False
single_item_multi_period_0007,single_item_multi_period,Qwen3-8B_k7,7,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0008,single_item_multi_period,Qwen3-8B_k0,0,,0.0,0.0,0.8571428571428571,,1.0,True,True
single_item_multi_period_0008,single_item_multi_period,Qwen3-8B_k1,1,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0008,single_item_multi_period,Qwen3-8B_k2,2,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0008,single_item_multi_period,Qwen3-8B_k3,3,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0008,single_item_multi_period,Qwen3-8B_k4,4,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0008,single_item_multi_period,Qwen3-8B_k5,5,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0008,single_item_multi_period,Qwen3-8B_k6,6,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0008,single_item_multi_period,Qwen3-8B_k7,7,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0009,single_item_multi_period,Qwen3-8B_k0,0,,0.0,0.0,0.8571428571428571,,1.0,True,True
single_item_multi_period_0009,single_item_multi_period,Qwen3-8B_k1,1,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0009,single_item_multi_period,Qwen3-8B_k2,2,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0009,single_item_multi_period,Qwen3-8B_k3,3,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0009,single_item_multi_period,Qwen3-8B_k4,4,,0.0,0.0,0.8357142857142856,,1.0,False,False
single_item_multi_period_0009,single_item_multi_period,Qwen3-8B_k5,5,,0.0,0.0,0.8357142857142856,,1.0,False,False
single_item_multi_period_0009,single_item_multi_period,Qwen3-8B_k6,6,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0009,single_item_multi_period,Qwen3-8B_k7,7,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0010,single_item_multi_period,Qwen3-8B_k0,0,,0.0,0.0,0.8571428571428571,,1.0,True,True
single_item_multi_period_0010,single_item_multi_period,Qwen3-8B_k1,1,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0010,single_item_multi_period,Qwen3-8B_k2,2,,0.0,0.0,0.8357142857142856,,1.0,False,False
single_item_multi_period_0010,single_item_multi_period,Qwen3-8B_k3,3,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0010,single_item_multi_period,Qwen3-8B_k4,4,,0.0,0.0,0.8357142857142856,,1.0,False,False
single_item_multi_period_0010,single_item_multi_period,Qwen3-8B_k5,5,,0.0,0.0,0.8357142857142856,,1.0,False,False
single_item_multi_period_0010,single_item_multi_period,Qwen3-8B_k6,6,,0.0,0.0,0.8357142857142856,,1.0,False,False
single_item_multi_period_0010,single_item_multi_period,Qwen3-8B_k7,7,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0011,single_item_multi_period,Qwen3-8B_k0,0,,0.0,0.0,0.8571428571428571,,1.0,True,True
single_item_multi_period_0011,single_item_multi_period,Qwen3-8B_k1,1,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0011,single_item_multi_period,Qwen3-8B_k2,2,,0.0,0.0,0.8357142857142856,,1.0,False,False
single_item_multi_period_0011,single_item_multi_period,Qwen3-8B_k3,3,,0.0,0.0,0.0,,1.0,False,False
single_item_multi_period_0011,single_item_multi_period,Qwen3-8B_k4,4,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0011,single_item_multi_period,Qwen3-8B_k5,5,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0011,single_item_multi_period,Qwen3-8B_k6,6,,0.0,0.0,0.8357142857142856,,1.0,False,False
single_item_multi_period_0011,single_item_multi_period,Qwen3-8B_k7,7,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0012,single_item_multi_period,Qwen3-8B_k0,0,,0.0,0.0,0.8571428571428571,,1.0,True,True
single_item_multi_period_0012,single_item_multi_period,Qwen3-8B_k1,1,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0012,single_item_multi_period,Qwen3-8B_k2,2,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0012,single_item_multi_period,Qwen3-8B_k3,3,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0012,single_item_multi_period,Qwen3-8B_k4,4,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0012,single_item_multi_period,Qwen3-8B_k5,5,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0012,single_item_multi_period,Qwen3-8B_k6,6,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0012,single_item_multi_period,Qwen3-8B_k7,7,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0013,single_item_multi_period,Qwen3-8B_k0,0,,0.0,0.0,0.8571428571428571,,1.0,True,True
single_item_multi_period_0013,single_item_multi_period,Qwen3-8B_k1,1,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0013,single_item_multi_period,Qwen3-8B_k2,2,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0013,single_item_multi_period,Qwen3-8B_k3,3,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0013,single_item_multi_period,Qwen3-8B_k4,4,,0.0,0.0,0.8571428571428571,,0.0,False,False
single_item_multi_period_0013,single_item_multi_period,Qwen3-8B_k5,5,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0013,single_item_multi_period,Qwen3-8B_k6,6,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0013,single_item_multi_period,Qwen3-8B_k7,7,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0014,single_item_multi_period,Qwen3-8B_k0,0,,0.0,0.0,0.8571428571428571,,1.0,True,True
single_item_multi_period_0014,single_item_multi_period,Qwen3-8B_k1,1,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0014,single_item_multi_period,Qwen3-8B_k2,2,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0014,single_item_multi_period,Qwen3-8B_k3,3,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0014,single_item_multi_period,Qwen3-8B_k4,4,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0014,single_item_multi_period,Qwen3-8B_k5,5,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0014,single_item_multi_period,Qwen3-8B_k6,6,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0014,single_item_multi_period,Qwen3-8B_k7,7,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0015,single_item_multi_period,Qwen3-8B_k0,0,,0.0,0.0,0.8571428571428571,,1.0,True,True
single_item_multi_period_0015,single_item_multi_period,Qwen3-8B_k1,1,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0015,single_item_multi_period,Qwen3-8B_k2,2,,0.0,0.0,0.8357142857142856,,1.0,False,False
single_item_multi_period_0015,single_item_multi_period,Qwen3-8B_k3,3,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0015,single_item_multi_period,Qwen3-8B_k4,4,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0015,single_item_multi_period,Qwen3-8B_k5,5,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0015,single_item_multi_period,Qwen3-8B_k6,6,,0.0,0.0,0.8357142857142856,,1.0,False,False
single_item_multi_period_0015,single_item_multi_period,Qwen3-8B_k7,7,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0016,single_item_multi_period,Qwen3-8B_k0,0,,0.0,0.0,0.8571428571428571,,1.0,True,True
single_item_multi_period_0016,single_item_multi_period,Qwen3-8B_k1,1,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0016,single_item_multi_period,Qwen3-8B_k2,2,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0016,single_item_multi_period,Qwen3-8B_k3,3,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0016,single_item_multi_period,Qwen3-8B_k4,4,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0016,single_item_multi_period,Qwen3-8B_k5,5,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0016,single_item_multi_period,Qwen3-8B_k6,6,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0016,single_item_multi_period,Qwen3-8B_k7,7,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0017,single_item_multi_period,Qwen3-8B_k0,0,,0.0,0.0,0.8571428571428571,,1.0,True,True
single_item_multi_period_0017,single_item_multi_period,Qwen3-8B_k1,1,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0017,single_item_multi_period,Qwen3-8B_k2,2,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0017,single_item_multi_period,Qwen3-8B_k3,3,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0017,single_item_multi_period,Qwen3-8B_k4,4,,0.0,0.0,0.8357142857142856,,1.0,False,False
single_item_multi_period_0017,single_item_multi_period,Qwen3-8B_k5,5,,0.0,0.0,0.8357142857142856,,1.0,False,False
single_item_multi_period_0017,single_item_multi_period,Qwen3-8B_k6,6,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0017,single_item_multi_period,Qwen3-8B_k7,7,,0.0,0.0,0.0,,1.0,False,False
single_item_multi_period_0018,single_item_multi_period,Qwen3-8B_k0,0,,0.0,0.0,0.8571428571428571,,1.0,True,True
single_item_multi_period_0018,single_item_multi_period,Qwen3-8B_k1,1,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0018,single_item_multi_period,Qwen3-8B_k2,2,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0018,single_item_multi_period,Qwen3-8B_k3,3,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0018,single_item_multi_period,Qwen3-8B_k4,4,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0018,single_item_multi_period,Qwen3-8B_k5,5,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0018,single_item_multi_period,Qwen3-8B_k6,6,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0018,single_item_multi_period,Qwen3-8B_k7,7,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0019,single_item_multi_period,Qwen3-8B_k0,0,,0.0,0.0,0.8571428571428571,,1.0,True,True
single_item_multi_period_0019,single_item_multi_period,Qwen3-8B_k1,1,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0019,single_item_multi_period,Qwen3-8B_k2,2,,0.0,0.0,0.0,,0.0,False,False
single_item_multi_period_0019,single_item_multi_period,Qwen3-8B_k3,3,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0019,single_item_multi_period,Qwen3-8B_k4,4,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0019,single_item_multi_period,Qwen3-8B_k5,5,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0019,single_item_multi_period,Qwen3-8B_k6,6,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_0019,single_item_multi_period,Qwen3-8B_k7,7,,0.0,0.0,0.8571428571428571,,1.0,False,False
single_item_multi_period_shortage_0000,single_item_multi_period_shortage,Qwen3-8B_k0,0,,0.0,0.0,0.8611111111111112,,1.0,True,True
single_item_multi_period_shortage_0000,single_item_multi_period_shortage,Qwen3-8B_k1,1,,0.0,0.0,0.8611111111111112,,1.0,False,False
single_item_multi_period_shortage_0000,single_item_multi_period_shortage,Qwen3-8B_k2,2,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0000,single_item_multi_period_shortage,Qwen3-8B_k3,3,,0.0,0.0,0.8611111111111112,,1.0,False,False
single_item_multi_period_shortage_0000,single_item_multi_period_shortage,Qwen3-8B_k4,4,,0.0,0.0,0.8611111111111112,,1.0,False,False
single_item_multi_period_shortage_0000,single_item_multi_period_shortage,Qwen3-8B_k5,5,,0.0,0.0,0.8611111111111112,,1.0,False,False
single_item_multi_period_shortage_0000,single_item_multi_period_shortage,Qwen3-8B_k6,6,,0.0,0.0,0.8611111111111112,,1.0,False,False
single_item_multi_period_shortage_0000,single_item_multi_period_shortage,Qwen3-8B_k7,7,,0.0,0.0,0.8611111111111112,,1.0,False,False
single_item_multi_period_shortage_0001,single_item_multi_period_shortage,Qwen3-8B_k0,0,,0.0,0.0,0.8611111111111112,,1.0,True,True
single_item_multi_period_shortage_0001,single_item_multi_period_shortage,Qwen3-8B_k1,1,,0.0,0.0,0.8611111111111112,,1.0,False,False
single_item_multi_period_shortage_0001,single_item_multi_period_shortage,Qwen3-8B_k2,2,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0001,single_item_multi_period_shortage,Qwen3-8B_k3,3,,0.0,0.0,0.8611111111111112,,1.0,False,False
single_item_multi_period_shortage_0001,single_item_multi_period_shortage,Qwen3-8B_k4,4,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0001,single_item_multi_period_shortage,Qwen3-8B_k5,5,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0001,single_item_multi_period_shortage,Qwen3-8B_k6,6,,0.0,0.0,0.8611111111111112,,1.0,False,False
single_item_multi_period_shortage_0001,single_item_multi_period_shortage,Qwen3-8B_k7,7,,0.0,0.0,0.8611111111111112,,1.0,False,False
single_item_multi_period_shortage_0002,single_item_multi_period_shortage,Qwen3-8B_k0,0,,0.0,0.0,0.8611111111111112,,1.0,True,True
single_item_multi_period_shortage_0002,single_item_multi_period_shortage,Qwen3-8B_k1,1,,0.0,0.0,0.8611111111111112,,1.0,False,False
single_item_multi_period_shortage_0002,single_item_multi_period_shortage,Qwen3-8B_k2,2,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0002,single_item_multi_period_shortage,Qwen3-8B_k3,3,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0002,single_item_multi_period_shortage,Qwen3-8B_k4,4,,0.0,0.0,0.8611111111111112,,1.0,False,False
single_item_multi_period_shortage_0002,single_item_multi_period_shortage,Qwen3-8B_k5,5,,0.0,0.0,0.8611111111111112,,1.0,False,False
single_item_multi_period_shortage_0002,single_item_multi_period_shortage,Qwen3-8B_k6,6,,0.0,0.0,0.8611111111111112,,1.0,False,False
single_item_multi_period_shortage_0002,single_item_multi_period_shortage,Qwen3-8B_k7,7,,0.0,0.0,0.8611111111111112,,1.0,False,False
single_item_multi_period_shortage_0003,single_item_multi_period_shortage,Qwen3-8B_k0,0,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0003,single_item_multi_period_shortage,Qwen3-8B_k1,1,,0.0,0.0,0.8611111111111112,,1.0,True,True
single_item_multi_period_shortage_0003,single_item_multi_period_shortage,Qwen3-8B_k2,2,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0003,single_item_multi_period_shortage,Qwen3-8B_k3,3,,0.0,0.0,0.8611111111111112,,1.0,False,False
single_item_multi_period_shortage_0003,single_item_multi_period_shortage,Qwen3-8B_k4,4,,0.0,0.0,0.8611111111111112,,1.0,False,False
single_item_multi_period_shortage_0003,single_item_multi_period_shortage,Qwen3-8B_k5,5,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0003,single_item_multi_period_shortage,Qwen3-8B_k6,6,,0.0,0.0,0.8611111111111112,,1.0,False,False
single_item_multi_period_shortage_0003,single_item_multi_period_shortage,Qwen3-8B_k7,7,,0.0,0.0,0.8611111111111112,,1.0,False,False
single_item_multi_period_shortage_0004,single_item_multi_period_shortage,Qwen3-8B_k0,0,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0004,single_item_multi_period_shortage,Qwen3-8B_k1,1,,0.0,0.0,0.8611111111111112,,1.0,True,True
single_item_multi_period_shortage_0004,single_item_multi_period_shortage,Qwen3-8B_k2,2,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0004,single_item_multi_period_shortage,Qwen3-8B_k3,3,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0004,single_item_multi_period_shortage,Qwen3-8B_k4,4,,0.0,0.0,0.8611111111111112,,1.0,False,False
single_item_multi_period_shortage_0004,single_item_multi_period_shortage,Qwen3-8B_k5,5,,0.0,0.0,0.8611111111111112,,1.0,False,False
single_item_multi_period_shortage_0004,single_item_multi_period_shortage,Qwen3-8B_k6,6,,0.0,0.0,0.8611111111111112,,1.0,False,False
single_item_multi_period_shortage_0004,single_item_multi_period_shortage,Qwen3-8B_k7,7,,0.0,0.0,0.8611111111111112,,1.0,False,False
single_item_multi_period_shortage_0005,single_item_multi_period_shortage,Qwen3-8B_k0,0,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0005,single_item_multi_period_shortage,Qwen3-8B_k1,1,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0005,single_item_multi_period_shortage,Qwen3-8B_k2,2,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0005,single_item_multi_period_shortage,Qwen3-8B_k3,3,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0005,single_item_multi_period_shortage,Qwen3-8B_k4,4,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0005,single_item_multi_period_shortage,Qwen3-8B_k5,5,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0005,single_item_multi_period_shortage,Qwen3-8B_k6,6,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0005,single_item_multi_period_shortage,Qwen3-8B_k7,7,,0.0,0.0,0.8611111111111112,,1.0,True,True
single_item_multi_period_shortage_0006,single_item_multi_period_shortage,Qwen3-8B_k0,0,,0.0,0.0,0.8611111111111112,,1.0,False,False
single_item_multi_period_shortage_0006,single_item_multi_period_shortage,Qwen3-8B_k1,1,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0006,single_item_multi_period_shortage,Qwen3-8B_k2,2,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0006,single_item_multi_period_shortage,Qwen3-8B_k3,3,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0006,single_item_multi_period_shortage,Qwen3-8B_k4,4,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0006,single_item_multi_period_shortage,Qwen3-8B_k5,5,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0006,single_item_multi_period_shortage,Qwen3-8B_k6,6,,0.0,0.0,0.8611111111111112,,1.0,True,True
single_item_multi_period_shortage_0006,single_item_multi_period_shortage,Qwen3-8B_k7,7,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0007,single_item_multi_period_shortage,Qwen3-8B_k0,0,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0007,single_item_multi_period_shortage,Qwen3-8B_k1,1,,0.0,0.0,0.8611111111111112,,1.0,True,True
single_item_multi_period_shortage_0007,single_item_multi_period_shortage,Qwen3-8B_k2,2,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0007,single_item_multi_period_shortage,Qwen3-8B_k3,3,,0.0,0.0,0.8611111111111112,,1.0,False,False
single_item_multi_period_shortage_0007,single_item_multi_period_shortage,Qwen3-8B_k4,4,,0.0,0.0,0.8611111111111112,,1.0,False,False
single_item_multi_period_shortage_0007,single_item_multi_period_shortage,Qwen3-8B_k5,5,,0.0,0.0,0.8611111111111112,,1.0,False,False
single_item_multi_period_shortage_0007,single_item_multi_period_shortage,Qwen3-8B_k6,6,,0.0,0.0,0.8611111111111112,,1.0,False,False
single_item_multi_period_shortage_0007,single_item_multi_period_shortage,Qwen3-8B_k7,7,,0.0,0.0,0.8611111111111112,,1.0,False,False
single_item_multi_period_shortage_0008,single_item_multi_period_shortage,Qwen3-8B_k0,0,,0.0,0.0,0.8611111111111112,,1.0,True,True
single_item_multi_period_shortage_0008,single_item_multi_period_shortage,Qwen3-8B_k1,1,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0008,single_item_multi_period_shortage,Qwen3-8B_k2,2,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0008,single_item_multi_period_shortage,Qwen3-8B_k3,3,,0.0,0.0,0.8611111111111112,,1.0,False,False
single_item_multi_period_shortage_0008,single_item_multi_period_shortage,Qwen3-8B_k4,4,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0008,single_item_multi_period_shortage,Qwen3-8B_k5,5,,0.0,0.0,0.8611111111111112,,1.0,False,False
single_item_multi_period_shortage_0008,single_item_multi_period_shortage,Qwen3-8B_k6,6,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0008,single_item_multi_period_shortage,Qwen3-8B_k7,7,,0.0,0.0,0.8611111111111112,,1.0,False,False
single_item_multi_period_shortage_0009,single_item_multi_period_shortage,Qwen3-8B_k0,0,,0.0,0.0,0.8611111111111112,,1.0,True,True
single_item_multi_period_shortage_0009,single_item_multi_period_shortage,Qwen3-8B_k1,1,,0.0,0.0,0.8611111111111112,,1.0,False,False
single_item_multi_period_shortage_0009,single_item_multi_period_shortage,Qwen3-8B_k2,2,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0009,single_item_multi_period_shortage,Qwen3-8B_k3,3,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0009,single_item_multi_period_shortage,Qwen3-8B_k4,4,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0009,single_item_multi_period_shortage,Qwen3-8B_k5,5,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0009,single_item_multi_period_shortage,Qwen3-8B_k6,6,,0.0,0.0,0.8611111111111112,,1.0,False,False
single_item_multi_period_shortage_0009,single_item_multi_period_shortage,Qwen3-8B_k7,7,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0010,single_item_multi_period_shortage,Qwen3-8B_k0,0,,0.0,0.0,0.8611111111111112,,1.0,True,True
single_item_multi_period_shortage_0010,single_item_multi_period_shortage,Qwen3-8B_k1,1,,0.0,0.0,0.8611111111111112,,1.0,False,False
single_item_multi_period_shortage_0010,single_item_multi_period_shortage,Qwen3-8B_k2,2,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0010,single_item_multi_period_shortage,Qwen3-8B_k3,3,,0.0,0.0,0.8611111111111112,,1.0,False,False
single_item_multi_period_shortage_0010,single_item_multi_period_shortage,Qwen3-8B_k4,4,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0010,single_item_multi_period_shortage,Qwen3-8B_k5,5,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0010,single_item_multi_period_shortage,Qwen3-8B_k6,6,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0010,single_item_multi_period_shortage,Qwen3-8B_k7,7,,0.0,0.0,0.8611111111111112,,1.0,False,False
single_item_multi_period_shortage_0011,single_item_multi_period_shortage,Qwen3-8B_k0,0,,0.0,0.0,0.8611111111111112,,1.0,False,False
single_item_multi_period_shortage_0011,single_item_multi_period_shortage,Qwen3-8B_k1,1,,0.0,0.0,0.8611111111111112,,1.0,True,True
single_item_multi_period_shortage_0011,single_item_multi_period_shortage,Qwen3-8B_k2,2,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0011,single_item_multi_period_shortage,Qwen3-8B_k3,3,,0.0,0.0,0.8611111111111112,,1.0,False,False
single_item_multi_period_shortage_0011,single_item_multi_period_shortage,Qwen3-8B_k4,4,,0.0,0.0,0.8611111111111112,,1.0,False,False
single_item_multi_period_shortage_0011,single_item_multi_period_shortage,Qwen3-8B_k5,5,,0.0,0.0,0.8611111111111112,,1.0,False,False
single_item_multi_period_shortage_0011,single_item_multi_period_shortage,Qwen3-8B_k6,6,,0.0,0.0,0.8611111111111112,,1.0,False,False
single_item_multi_period_shortage_0011,single_item_multi_period_shortage,Qwen3-8B_k7,7,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0012,single_item_multi_period_shortage,Qwen3-8B_k0,0,,0.0,0.0,0.8444444444444444,,1.0,True,True
single_item_multi_period_shortage_0012,single_item_multi_period_shortage,Qwen3-8B_k1,1,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0012,single_item_multi_period_shortage,Qwen3-8B_k2,2,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0012,single_item_multi_period_shortage,Qwen3-8B_k3,3,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0012,single_item_multi_period_shortage,Qwen3-8B_k4,4,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0012,single_item_multi_period_shortage,Qwen3-8B_k5,5,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0012,single_item_multi_period_shortage,Qwen3-8B_k6,6,,0.0,0.0,0.8444444444444444,,1.0,False,False
single_item_multi_period_shortage_0012,single_item_multi_period_shortage,Qwen3-8B_k7,7,,0.0,0.0,0.8444444444444444,,1.0,False,False
